Timestamp,Force_X_N,Force_Y_N,Force_Z_N,Force_Magnitude_N
2025/08/04 15:44:14.664,-0.529,0.02,-23.478,23.483967403315823
2025/08/04 15:44:14.765,-0.529,0.027,-23.488,23.493971865140217
2025/08/04 15:44:14.864,-0.528,0.015,-23.464,23.46994471659445
2025/08/04 15:44:14.965,-0.532,0.018,-23.488,23.49403098661445
2025/08/04 15:44:15.064,-0.52,0.022,-23.504,23.509761802281197
2025/08/04 15:44:15.165,-0.528,0.023,-23.482,23.487946632262258
2025/08/04 15:44:15.264,-0.534,0.027,-23.476,23.482088088583605
2025/08/04 15:44:15.365,-0.523,0.023,-23.506,23.511828810196796
2025/08/04 15:44:15.464,-0.524,0.021,-23.504,23.509849701773938
2025/08/04 15:44:15.565,-0.53,0.013,-23.473,23.478986306908567
2025/08/04 15:44:15.664,-0.527,0.023,-23.507,23.512917875074546
2025/08/04 15:44:15.765,-0.529,0.019,-23.474,23.479967589415452
2025/08/04 15:44:15.864,-0.537,0.008,-23.456,23.462147578599875
2025/08/04 15:44:15.965,-0.529,0.022,-23.486,23.491967159009906
2025/08/04 15:44:16.065,-0.517,0.018,-23.485,23.49069683938729
2025/08/04 15:44:16.165,-0.532,0.015,-23.472,23.478032988306325
2025/08/04 15:44:16.264,-0.527,0.03,-23.492,23.49792954708989
2025/08/04 15:44:16.365,-0.519,0.024,-23.513,23.518739464520632
2025/08/04 15:44:16.465,-0.525,0.011,-23.481,23.486870949532637
2025/08/04 15:44:16.565,-0.532,0.032,-23.495,23.501044083189157
2025/08/04 15:44:16.664,-0.517,0.016,-23.509,23.514689579069508
2025/08/04 15:44:16.765,-0.52,0.028,-23.481,23.48677383124383
2025/08/04 15:44:16.865,-0.53,0.017,-23.473,23.478988862385023
2025/08/04 15:44:16.965,-0.534,0.029,-23.499,23.505084513781267
2025/08/04 15:44:17.065,-0.519,0.014,-23.466,23.471742862429284
2025/08/04 15:44:17.165,-0.531,0.008,-23.473,23.47900666552995
2025/08/04 15:44:17.264,-0.53,0.023,-23.484,23.48999116645215
2025/08/04 15:44:17.365,-0.521,0.015,-23.475,23.480785570333886
2025/08/04 15:44:17.465,-0.539,0.014,-23.484,23.490188866843962
2025/08/04 15:44:17.565,-0.533,0.021,-23.496,23.502054080441564
2025/08/04 15:44:17.665,-0.522,0.017,-23.503,23.508802223847987
2025/08/04 15:44:17.765,-0.534,0.029,-23.484,23.490088399152526
2025/08/04 15:44:17.865,-0.527,0.03,-23.498,23.503928033416035
2025/08/04 15:44:17.965,-0.519,0.03,-23.501,23.506749286109297
2025/08/04 15:44:18.065,-0.523,0.019,-23.464,23.46983566197258
2025/08/04 15:44:18.165,-0.531,0.027,-23.485,23.491017751472583
2025/08/04 15:44:18.265,-0.531,0.035,-23.494,23.500025999985617
2025/08/04 15:44:18.365,-0.53,0.019,-23.472,23.477990650820185
2025/08/04 15:44:18.495,-0.522,0.012,-23.506,23.511798399952312
2025/08/04 15:44:18.591,-0.533,0.022,-23.478,23.48405963627243
2025/08/04 15:44:18.690,-0.522,0.013,-23.493,23.49880213968363
2025/08/04 15:44:18.790,-0.527,0.023,-23.488,23.49392266097767
2025/08/04 15:44:18.890,-0.539,0.016,-23.464,23.470195418871143
2025/08/04 15:44:18.990,-0.533,0.008,-23.487,23.493048376062223
2025/08/04 15:44:19.090,-0.528,0.017,-23.499,23.504937226038276
2025/08/04 15:44:19.190,-0.534,0.016,-23.464,23.470081124700013
2025/08/04 15:44:19.290,-0.527,0.014,-23.484,23.489916581375933
2025/08/04 15:44:19.390,-0.515,0.023,-23.515,23.52065005479228
2025/08/04 15:44:19.490,-0.517,0.023,-23.483,23.488701688258548
2025/08/04 15:44:19.590,-0.53,0.027,-23.487,23.49299465798262
2025/08/04 15:44:19.690,-0.525,0.023,-23.517,23.522870636892936
2025/08/04 15:44:19.790,-0.521,0.029,-23.489,23.49479523213599
2025/08/04 15:44:19.890,-0.534,0.021,-23.471,23.477083251545537
2025/08/04 15:44:19.990,-0.52,0.024,-23.508,23.51376277842404
2025/08/04 15:44:20.090,-0.528,0.017,-23.481,23.486941776229617
2025/08/04 15:44:20.190,-0.53,0.016,-23.46,23.46599147702905
2025/08/04 15:44:20.290,-0.531,0.018,-23.491,23.497007596713246
2025/08/04 15:44:20.390,-0.519,0.025,-23.462,23.467752981485038
2025/08/04 15:44:20.490,-0.535,0.013,-23.465,23.47110178496101
2025/08/04 15:44:20.590,-0.528,0.019,-23.473,23.47894533406473
2025/08/04 15:44:20.690,-0.511,-0.155,-23.474,23.480072870415032
2025/08/04 15:44:20.790,-0.498,0.13,-23.456,23.46164614855488
2025/08/04 15:44:20.890,-0.509,0.013,-23.488,23.49351812734738
2025/08/04 15:44:20.990,-0.564,-0.028,-23.521,23.527777646858194
2025/08/04 15:44:21.090,-0.493,0.077,-23.462,23.467305384300087
2025/08/04 15:44:21.190,-0.569,0.024,-23.493,23.499901829582182
2025/08/04 15:44:21.290,-0.545,-0.012,-23.508,23.514319743509486
2025/08/04 15:44:21.390,-0.545,0.039,-23.484,23.49035551029401
2025/08/04 15:44:21.490,-0.57,0.001,-23.478,23.48491824554644
2025/08/04 15:44:21.590,-0.527,0.007,-23.497,23.50291018150731
2025/08/04 15:44:21.690,-0.552,0.006,-23.485,23.49148707510872
2025/08/04 15:44:21.790,-0.521,0.001,-23.459,23.46478474224726
2025/08/04 15:44:21.890,-0.524,-0.001,-23.505,23.510840095581443
2025/08/04 15:44:21.990,-0.541,0.038,-23.502,23.508256613368843
2025/08/04 15:44:22.090,-0.529,0.013,-23.481,23.48696172347543
2025/08/04 15:44:22.190,-0.548,0.014,-23.516,23.522388399140084
2025/08/04 15:44:22.290,-0.533,0.047,-23.512,23.51808754979877
2025/08/04 15:44:22.390,-0.564,0.003,-23.482,23.488772403001395
2025/08/04 15:44:22.490,-0.561,0.027,-23.48,23.486716458457963
2025/08/04 15:44:22.590,-0.551,0.013,-23.511,23.51745928028791
2025/08/04 15:44:22.690,-0.565,-0.011,-23.484,23.49079824101344
2025/08/04 15:44:22.790,-0.525,0.019,-23.467,23.472879563445126
2025/08/04 15:44:22.890,-0.517,0.012,-23.483,23.488693492827565
2025/08/04 15:44:22.990,-0.51,0.025,-23.468,23.473554247280067
2025/08/04 15:44:23.090,-0.488,0.036,-23.461,23.466102381946598
2025/08/04 15:44:23.190,-0.484,0.032,-23.506,23.511004146994658
2025/08/04 15:44:23.290,-0.474,0.053,-23.492,23.496841255794365
2025/08/04 15:44:23.390,-0.484,0.045,-23.466,23.471033999378896
2025/08/04 15:44:23.490,-0.505,0.034,-23.495,23.500451187158088
2025/08/04 15:44:23.590,-0.515,0.034,-23.218,23.22373581058827
2025/08/04 15:44:23.690,-0.55,0.028,-23.215,23.221531151067538
2025/08/04 15:44:23.790,-0.554,0.015,-23.181,23.187623897243117
2025/08/04 15:44:23.890,-0.566,0.006,-23.169,23.175913207466063
2025/08/04 15:44:23.990,-0.537,0.02,-23.151,23.15723580222821
2025/08/04 15:44:24.090,-0.491,-0.016,-23.158,23.16321007546234
2025/08/04 15:44:24.190,-0.503,-0.009,-23.17,23.175460944714782
2025/08/04 15:44:24.290,-0.525,0.013,-23.145,23.150957194034117
2025/08/04 15:44:24.390,-0.527,0.05,-23.142,23.148053762681645
2025/08/04 15:44:24.490,-0.511,0.036,-23.155,23.16066583671549
2025/08/04 15:44:24.590,-0.509,0.031,-23.145,23.150616989618225
2025/08/04 15:44:24.690,-0.509,-0.02,-23.154,23.15960269521047
2025/08/04 15:44:24.790,-0.52,0.004,-23.214,23.21982368580778
2025/08/04 15:44:24.890,-0.539,0.085,-23.474,23.480341181507562
2025/08/04 15:44:24.990,-0.535,-0.035,-23.476,23.4821214118316
2025/08/04 15:44:25.090,-0.558,0.016,-23.528,23.53462139062364
2025/08/04 15:44:25.190,-0.532,-0.011,-23.474,23.480030259776072
2025/08/04 15:44:25.290,-0.552,-0.012,-23.466,23.472494626690196
2025/08/04 15:44:25.390,-0.523,0.007,-23.487,23.492823308406336
2025/08/04 15:44:25.490,-0.518,-0.019,-23.489,23.494718683142388
2025/08/04 15:44:25.590,-0.517,0.033,-23.456,23.46172018416382
2025/08/04 15:44:25.690,-0.517,0.017,-23.467,23.472700462452117
2025/08/04 15:44:25.790,-0.518,0.037,-23.487,23.492740623435143
2025/08/04 15:44:25.890,-0.529,0.066,-23.46,23.466056272838006
2025/08/04 15:44:25.990,-0.532,0.017,-23.486,23.49203075513056
2025/08/04 15:44:26.090,-0.538,0.065,-23.53,23.536239482976036
2025/08/04 15:44:26.190,-0.54,0.024,-23.478,23.484221511474466
2025/08/04 15:44:26.290,-0.555,0.03,-23.481,23.487577269697276
2025/08/04 15:44:26.390,-0.545,0.026,-23.239,23.245404319994094
2025/08/04 15:44:26.490,-0.538,0.03,-23.188,23.19425980711607
2025/08/04 15:44:26.590,-0.514,-0.072,-23.1,23.1058300002402
2025/08/04 15:44:26.690,-0.511,-0.024,-23.201,23.20663909315608
2025/08/04 15:44:26.790,-0.525,0.033,-23.139,23.1449786130815
2025/08/04 15:44:26.890,-0.513,0.074,-23.098,23.10381459845971
2025/08/04 15:44:26.990,-0.506,0.044,-23.129,23.134576136164675
2025/08/04 15:44:27.090,-0.507,-0.02,-23.151,23.156559545839272
2025/08/04 15:44:27.190,-0.482,-0.042,-23.148,23.153055781041086
2025/08/04 15:44:27.290,-0.537,0.045,-23.191,23.19726007527613
2025/08/04 15:44:27.390,-0.529,0.095,-23.204,23.210223652520025
2025/08/04 15:44:27.490,-0.555,0.064,-23.139,23.14574349637531
2025/08/04 15:44:27.590,-0.564,0.03,-23.155,23.161887250394773
2025/08/04 15:44:27.690,-0.521,-0.05,-23.172,23.17791028112759
2025/08/04 15:44:27.790,-0.553,-0.065,-23.159,23.165692629403505
2025/08/04 15:44:27.890,-0.51,-0.003,-23.169,23.174612618121582
2025/08/04 15:44:27.990,-0.528,0.069,-23.192,23.198112186124114
2025/08/04 15:44:28.090,-0.522,0.039,-23.124,23.129923929835996
2025/08/04 15:44:28.190,-0.506,0.018,-23.124,23.129542494394478
2025/08/04 15:44:28.290,-0.544,0.001,-23.163,23.16938725991691
2025/08/04 15:44:28.390,-0.495,0.002,-23.123,23.128297775668663
2025/08/04 15:44:28.490,-0.519,0.044,-23.168,23.173854254309962
2025/08/04 15:44:28.590,-0.496,0.033,-23.19,23.195327223387043
2025/08/04 15:44:28.690,-0.509,0.023,-23.155,23.160605238205672
2025/08/04 15:44:28.790,-0.563,0.0,-23.172,23.178838473918404
2025/08/04 15:44:28.890,-0.548,0.064,-23.176,23.18256620825227
2025/08/04 15:44:28.990,-0.562,0.033,-23.152,23.15884360239086
2025/08/04 15:44:29.090,-0.538,0.008,-23.122,23.12825959729785
2025/08/04 15:44:29.190,-0.495,-0.011,-23.136,23.141297327505214
2025/08/04 15:44:29.290,-0.508,-0.063,-23.15,23.155658768430662
2025/08/04 15:44:29.390,-0.49,-0.02,-23.144,23.149195147995965
2025/08/04 15:44:29.490,-0.521,0.042,-23.165,23.17089618465371
2025/08/04 15:44:29.590,-0.507,0.083,-23.174,23.17969400143151
2025/08/04 15:44:29.690,-0.522,0.102,-23.123,23.12911621744333
2025/08/04 15:44:29.790,-0.544,0.023,-23.145,23.15140362915389
2025/08/04 15:44:29.890,-0.508,0.011,-23.156,23.161574234062762
2025/08/04 15:44:29.990,-0.538,-0.015,-23.141,23.147257936956592
2025/08/04 15:44:30.090,-0.537,0.012,-23.172,23.17822463002721
2025/08/04 15:44:30.190,-0.509,0.026,-23.182,23.187601881177795
2025/08/04 15:44:30.291,-0.55,-0.012,-23.496,23.502439447853067
2025/08/04 15:44:30.391,-0.504,0.055,-23.441,23.446482081540502
2025/08/04 15:44:30.491,-0.536,-0.015,-23.492,23.49811875448756
2025/08/04 15:44:30.591,-0.501,0.029,-23.461,23.466366633972118
2025/08/04 15:44:30.691,-0.513,0.004,-23.434,23.439614779257788
2025/08/04 15:44:30.791,-0.517,0.009,-23.488,23.49369094033545
2025/08/04 15:44:30.891,-0.484,0.016,-23.458,23.46299801815616
2025/08/04 15:44:30.991,-0.522,0.018,-23.458,23.463814097456535
2025/08/04 15:44:31.091,-0.5,0.023,-23.468,23.473337065700736
2025/08/04 15:44:31.191,-0.523,0.021,-23.505,23.510827186638924
2025/08/04 15:44:31.291,-0.535,0.015,-23.458,23.46410479860674
2025/08/04 15:44:31.391,-0.547,0.025,-23.491,23.497381024275878
2025/08/04 15:44:31.491,-0.56,0.001,-23.513,23.51966772724479
2025/08/04 15:44:31.591,-0.556,0.017,-23.484,23.490587072272163
2025/08/04 15:44:31.691,-0.562,0.007,-23.484,23.490724744034612
2025/08/04 15:44:31.790,-0.545,0.006,-23.505,23.511318253130767
2025/08/04 15:44:31.890,-0.545,0.003,-23.475,23.4813257504767
2025/08/04 15:44:31.990,-0.538,0.005,-23.478,23.484163876961855
2025/08/04 15:44:32.090,-0.51,0.02,-23.506,23.511540485472235
2025/08/04 15:44:32.190,-0.518,0.01,-23.483,23.488714588073993
2025/08/04 15:44:32.290,-0.504,0.04,-23.468,23.473445422434263
2025/08/04 15:44:32.390,-0.51,0.039,-23.505,23.510564561490224
2025/08/04 15:44:32.490,-0.515,0.033,-23.498,23.503666054469036
2025/08/04 15:44:32.590,-0.512,0.051,-23.469,23.47463963514669
2025/08/04 15:44:32.690,-0.549,0.011,-23.507,23.513412576655053
2025/08/04 15:44:32.790,-0.529,0.042,-23.484,23.48999491272827
2025/08/04 15:44:32.890,-0.541,0.013,-23.462,23.4682401129697
2025/08/04 15:44:32.990,-0.543,0.001,-23.487,23.493276038049693
2025/08/04 15:44:33.090,-0.535,0.018,-23.496,23.50209703409464
2025/08/04 15:44:33.190,-0.533,-0.001,-23.477,23.483049610304025
2025/08/04 15:44:33.290,-0.525,0.001,-23.474,23.47987014444501
2025/08/04 15:44:33.390,-0.495,-0.002,-23.502,23.507212361315833
